x-axis,3,4,MATH
+60.500E-06,+49.902343750E+00,+50.000000000E+00,+97.656250E-03
+60.600E-06,+50.097656250E+00,+49.804687500E+00,-292.968750E-03
+60.700E-06,+49.902343750E+00,+49.707031250E+00,-195.312500E-03
+60.800E-06,+50.195312500E+00,+50.000000000E+00,-195.312500E-03
+60.900E-06,+50.097656250E+00,+50.000000000E+00,-97.656250E-03
+61.000E-06,+50.292968750E+00,+49.902343750E+00,-390.625000E-03
+61.100E-06,+50.097656250E+00,+50.097656250E+00,-0.0E+00
+61.200E-06,+50.292968750E+00,+50.097656250E+00,-195.312500E-03
+61.300E-06,+50.488281250E+00,+50.292968750E+00,-195.312500E-03
+61.400E-06,+50.390625000E+00,+50.195312500E+00,-195.312500E-03
+61.500E-06,+50.488281250E+00,+50.097656250E+00,-390.625000E-03
+61.600E-06,+50.488281250E+00,+50.488281250E+00,-0.0E+00
+61.700E-06,+50.585937500E+00,+50.195312500E+00,-390.625000E-03
+61.800E-06,+50.781250000E+00,+50.195312500E+00,-585.937500E-03
+61.900E-06,+50.585937500E+00,+50.488281250E+00,-97.656250E-03
+62.000E-06,+50.585937500E+00,+50.488281250E+00,-97.656250E-03
+62.100E-06,+50.878906250E+00,+50.390625000E+00,-488.281250E-03
+62.200E-06,+50.683593750E+00,+50.195312500E+00,-488.281250E-03
+62.300E-06,+50.683593750E+00,+50.292968750E+00,-390.625000E-03
+62.400E-06,+50.781250000E+00,+50.683593750E+00,-97.656250E-03
+62.500E-06,+50.781250000E+00,+50.488281250E+00,-292.968750E-03
+62.600E-06,+50.878906250E+00,+50.585937500E+00,-292.968750E-03
+62.700E-06,+51.074218750E+00,+50.585937500E+00,-488.281250E-03
+62.800E-06,+50.976562500E+00,+50.781250000E+00,-195.312500E-03
+62.900E-06,+51.171875000E+00,+50.976562500E+00,-195.312500E-03
+63.000E-06,+50.976562500E+00,+50.781250000E+00,-195.312500E-03
+63.100E-06,+51.171875000E+00,+50.878906250E+00,-292.968750E-03
+63.200E-06,+51.171875000E+00,+51.074218750E+00,-97.656250E-03
+63.300E-06,+51.269531250E+00,+51.074218750E+00,-195.312500E-03
+63.400E-06,+51.074218750E+00,+51.171875000E+00,+97.656250E-03
+63.500E-06,+51.367187500E+00,+51.269531250E+00,-97.656250E-03
+63.600E-06,+51.367187500E+00,+51.269531250E+00,-97.656250E-03
+63.700E-06,+51.367187500E+00,+51.269531250E+00,-97.656250E-03
+63.800E-06,+51.269531250E+00,+51.269531250E+00,-0.0E+00
+63.900E-06,+51.464843750E+00,+51.367187500E+00,-97.656250E-03
+64.000E-06,+51.660156250E+00,+51.367187500E+00,-292.968750E-03
+64.100E-06,+51.855468750E+00,+51.660156250E+00,-195.312500E-03
+64.200E-06,+51.757812500E+00,+51.367187500E+00,-390.625000E-03
+64.300E-06,+51.660156250E+00,+51.367187500E+00,-292.968750E-03
+64.400E-06,+51.757812500E+00,+51.660156250E+00,-97.656250E-03
+64.500E-06,+51.855468750E+00,+51.464843750E+00,-390.625000E-03
+64.600E-06,+51.855468750E+00,+51.855468750E+00,-0.0E+00
+64.700E-06,+51.855468750E+00,+51.757812500E+00,-97.656250E-03
+64.800E-06,+51.953125000E+00,+51.953125000E+00,-0.0E+00
+64.900E-06,+52.148437500E+00,+52.050781250E+00,-97.656250E-03
+65.000E-06,+52.050781250E+00,+51.953125000E+00,-97.656250E-03
+65.100E-06,+51.953125000E+00,+51.757812500E+00,-195.312500E-03
+65.200E-06,+51.953125000E+00,+51.855468750E+00,-97.656250E-03
+65.300E-06,+51.953125000E+00,+51.855468750E+00,-97.656250E-03
+65.400E-06,+52.148437500E+00,+52.050781250E+00,-97.656250E-03
+65.500E-06,+52.148437500E+00,+52.148437500E+00,-0.0E+00
+65.600E-06,+52.441406250E+00,+52.050781250E+00,-390.625000E-03
+65.700E-06,+52.343750000E+00,+52.246093750E+00,-97.656250E-03
+65.800E-06,+52.441406250E+00,+52.148437500E+00,-292.968750E-03
+65.900E-06,+52.441406250E+00,+52.539062500E+00,+97.656250E-03
+66.000E-06,+52.539062500E+00,+52.539062500E+00,-0.0E+00
+66.100E-06,+52.734375000E+00,+52.441406250E+00,-292.968750E-03
+66.200E-06,+52.832031250E+00,+52.539062500E+00,-292.968750E-03
+66.300E-06,+52.636718750E+00,+52.441406250E+00,-195.312500E-03
+66.400E-06,+52.832031250E+00,+52.636718750E+00,-195.312500E-03
+66.500E-06,+52.832031250E+00,+52.734375000E+00,-97.656250E-03
+66.600E-06,+52.734375000E+00,+52.734375000E+00,+0.0E+00
+66.700E-06,+52.832031250E+00,+52.832031250E+00,-0.0E+00
+66.800E-06,+53.027343750E+00,+52.734375000E+00,-292.968750E-03
+66.900E-06,+53.027343750E+00,+52.929687500E+00,-97.656250E-03
+67.000E-06,+52.929687500E+00,+52.929687500E+00,-0.0E+00
+67.100E-06,+53.320312500E+00,+52.734375000E+00,-585.937500E-03
+67.200E-06,+53.222656250E+00,+52.929687500E+00,-292.968750E-03
+67.300E-06,+53.417968750E+00,+52.929687500E+00,-488.281250E-03
+67.400E-06,+53.320312500E+00,+52.929687500E+00,-390.625000E-03
+67.500E-06,+53.417968750E+00,+53.125000000E+00,-292.968750E-03
+67.600E-06,+53.417968750E+00,+53.222656250E+00,-195.312500E-03
+67.700E-06,+53.417968750E+00,+53.125000000E+00,-292.968750E-03
+67.800E-06,+53.613281250E+00,+53.222656250E+00,-390.625000E-03
+67.900E-06,+53.613281250E+00,+53.222656250E+00,-390.625000E-03
+68.000E-06,+53.417968750E+00,+53.320312500E+00,-97.656250E-03
+68.100E-06,+53.417968750E+00,+53.320312500E+00,-97.656250E-03
+68.200E-06,+53.808593750E+00,+53.320312500E+00,-488.281250E-03
+68.300E-06,+53.906250000E+00,+53.320312500E+00,-585.937500E-03
+68.400E-06,+53.808593750E+00,+53.320312500E+00,-488.281250E-03
+68.500E-06,+53.710937500E+00,+53.417968750E+00,-292.968750E-03
+68.600E-06,+54.003906250E+00,+53.808593750E+00,-195.312500E-03
+68.700E-06,+53.906250000E+00,+53.613281250E+00,-292.968750E-03
+68.800E-06,+54.101562500E+00,+53.808593750E+00,-292.968750E-03
+68.900E-06,+53.906250000E+00,+53.515625000E+00,-390.625000E-03
+69.000E-06,+54.003906250E+00,+53.906250000E+00,-97.656250E-03
+69.100E-06,+54.101562500E+00,+53.906250000E+00,-195.312500E-03
+69.200E-06,+54.101562500E+00,+53.808593750E+00,-292.968750E-03
+69.300E-06,+54.101562500E+00,+54.199218750E+00,+97.656250E-03
+69.400E-06,+54.199218750E+00,+54.101562500E+00,-97.656250E-03
+69.500E-06,+54.296875000E+00,+54.003906250E+00,-292.968750E-03
+69.600E-06,+54.296875000E+00,+54.003906250E+00,-292.968750E-03
+69.700E-06,+54.296875000E+00,+54.101562500E+00,-195.312500E-03
+69.800E-06,+54.492187500E+00,+54.101562500E+00,-390.625000E-03
+69.900E-06,+54.394531250E+00,+54.199218750E+00,-195.312500E-03
+70.000E-06,+54.296875000E+00,+54.492187500E+00,+195.312500E-03
+70.100E-06,+54.589843750E+00,+54.394531250E+00,-195.312500E-03
+70.200E-06,+54.296875000E+00,+54.296875000E+00,-0.0E+00
+70.300E-06,+54.589843750E+00,+54.394531250E+00,-195.312500E-03
+70.400E-06,+54.687500000E+00,+54.492187500E+00,-195.312500E-03
+70.500E-06,+54.687500000E+00,+54.394531250E+00,-292.968750E-03
+70.600E-06,+54.589843750E+00,+54.589843750E+00,-0.0E+00
+70.700E-06,+54.687500000E+00,+54.492187500E+00,-195.312500E-03
+70.800E-06,+54.785156250E+00,+54.687500000E+00,-97.656250E-03
+70.900E-06,+54.980468750E+00,+54.785156250E+00,-195.312500E-03
+71.000E-06,+54.980468750E+00,+54.785156250E+00,-195.312500E-03
+71.100E-06,+55.078125000E+00,+54.785156250E+00,-292.968750E-03
+71.200E-06,+55.175781250E+00,+55.078125000E+00,-97.656250E-03
+71.300E-06,+55.175781250E+00,+54.980468750E+00,-195.312500E-03
+71.400E-06,+55.273437500E+00,+55.078125000E+00,-195.312500E-03
+71.500E-06,+55.273437500E+00,+55.078125000E+00,-195.312500E-03
+71.600E-06,+55.371093750E+00,+55.078125000E+00,-292.968750E-03
+71.700E-06,+55.468750000E+00,+55.078125000E+00,-390.625000E-03
+71.800E-06,+55.273437500E+00,+54.980468750E+00,-292.968750E-03
+71.900E-06,+55.371093750E+00,+55.468750000E+00,+97.656250E-03
+72.000E-06,+55.566406250E+00,+55.371093750E+00,-195.312500E-03
+72.100E-06,+55.664062500E+00,+55.371093750E+00,-292.968750E-03
+72.200E-06,+55.664062500E+00,+55.468750000E+00,-195.312500E-03
+72.300E-06,+55.468750000E+00,+55.468750000E+00,-0.0E+00
+72.400E-06,+55.761718750E+00,+55.468750000E+00,-292.968750E-03
+72.500E-06,+55.468750000E+00,+55.468750000E+00,+0.0E+00
+72.600E-06,+55.664062500E+00,+55.761718750E+00,+97.656250E-03
+72.700E-06,+55.859375000E+00,+55.761718750E+00,-97.656250E-03
+72.800E-06,+55.761718750E+00,+55.761718750E+00,-0.0E+00
+72.900E-06,+56.054687500E+00,+55.664062500E+00,-390.625000E-03
+73.000E-06,+56.054687500E+00,+55.664062500E+00,-390.625000E-03
+73.100E-06,+55.859375000E+00,+55.957031250E+00,+97.656250E-03
+73.200E-06,+55.957031250E+00,+55.859375000E+00,-97.656250E-03
+73.300E-06,+56.250000000E+00,+55.859375000E+00,-390.625000E-03
+73.400E-06,+56.250000000E+00,+56.054687500E+00,-195.312500E-03
+73.500E-06,+56.445312500E+00,+56.250000000E+00,-195.312500E-03
+73.600E-06,+56.250000000E+00,+55.957031250E+00,-292.968750E-03
+73.700E-06,+56.152343750E+00,+56.152343750E+00,+0.0E+00
+73.800E-06,+56.152343750E+00,+56.152343750E+00,-0.0E+00
+73.900E-06,+56.445312500E+00,+56.152343750E+00,-292.968750E-03
+74.000E-06,+56.445312500E+00,+56.250000000E+00,-195.312500E-03
+74.100E-06,+56.445312500E+00,+56.250000000E+00,-195.312500E-03
+74.200E-06,+56.542968750E+00,+56.250000000E+00,-292.968750E-03
+74.300E-06,+56.738281250E+00,+56.250000000E+00,-488.281250E-03
+74.400E-06,+56.640625000E+00,+56.445312500E+00,-195.312500E-03
+74.500E-06,+56.640625000E+00,+56.640625000E+00,-0.0E+00
+74.600E-06,+56.640625000E+00,+56.445312500E+00,-195.312500E-03
+74.700E-06,+56.640625000E+00,+56.542968750E+00,-97.656250E-03
+74.800E-06,+56.738281250E+00,+56.640625000E+00,-97.656250E-03
+74.900E-06,+56.738281250E+00,+56.640625000E+00,-97.656250E-03
+75.000E-06,+57.031250000E+00,+56.738281250E+00,-292.968750E-03
+75.100E-06,+57.031250000E+00,+56.738281250E+00,-292.968750E-03
+75.200E-06,+56.933593750E+00,+56.835937500E+00,-97.656250E-03
+75.300E-06,+56.933593750E+00,+57.031250000E+00,+97.656250E-03
+75.400E-06,+57.031250000E+00,+57.226562500E+00,+195.312500E-03
+75.500E-06,+56.933593750E+00,+56.835937500E+00,-97.656250E-03
+75.600E-06,+57.226562500E+00,+56.933593750E+00,-292.968750E-03
+75.700E-06,+57.226562500E+00,+57.031250000E+00,-195.312500E-03
+75.800E-06,+57.324218750E+00,+57.226562500E+00,-97.656250E-03
+75.900E-06,+57.519531250E+00,+57.128906250E+00,-390.625000E-03
+76.000E-06,+57.421875000E+00,+57.324218750E+00,-97.656250E-03
+76.100E-06,+57.226562500E+00,+57.324218750E+00,+97.656250E-03
+76.200E-06,+57.421875000E+00,+57.421875000E+00,-0.0E+00
+76.300E-06,+57.421875000E+00,+57.324218750E+00,-97.656250E-03
+76.400E-06,+57.519531250E+00,+57.519531250E+00,+0.0E+00
+76.500E-06,+57.617187500E+00,+57.714843750E+00,+97.656250E-03
+76.600E-06,+57.714843750E+00,+57.226562500E+00,-488.281250E-03
+76.700E-06,+57.910156250E+00,+57.617187500E+00,-292.968750E-03
+76.800E-06,+57.910156250E+00,+57.519531250E+00,-390.625000E-03
+76.900E-06,+58.007812500E+00,+57.421875000E+00,-585.937500E-03
+77.000E-06,+58.007812500E+00,+57.812500000E+00,-195.312500E-03
+77.100E-06,+57.812500000E+00,+57.617187500E+00,-195.312500E-03
+77.200E-06,+58.007812500E+00,+57.812500000E+00,-195.312500E-03
+77.300E-06,+58.105468750E+00,+57.812500000E+00,-292.968750E-03
+77.400E-06,+58.203125000E+00,+57.812500000E+00,-390.625000E-03
+77.500E-06,+57.910156250E+00,+58.105468750E+00,+195.312500E-03
+77.600E-06,+57.910156250E+00,+58.007812500E+00,+97.656250E-03
+77.700E-06,+58.203125000E+00,+58.007812500E+00,-195.312500E-03
+77.800E-06,+58.007812500E+00,+58.007812500E+00,+0.0E+00
+77.900E-06,+58.203125000E+00,+58.203125000E+00,-0.0E+00
+78.000E-06,+58.398437500E+00,+58.105468750E+00,-292.968750E-03
+78.100E-06,+58.398437500E+00,+58.105468750E+00,-292.968750E-03
+78.200E-06,+58.300781250E+00,+58.105468750E+00,-195.312500E-03
+78.300E-06,+58.496093750E+00,+58.203125000E+00,-292.968750E-03
+78.400E-06,+58.593750000E+00,+58.300781250E+00,-292.968750E-03
+78.500E-06,+58.593750000E+00,+58.398437500E+00,-195.312500E-03
+78.600E-06,+58.496093750E+00,+58.300781250E+00,-195.312500E-03
+78.700E-06,+58.496093750E+00,+58.398437500E+00,-97.656250E-03
+78.800E-06,+58.691406250E+00,+58.496093750E+00,-195.312500E-03
+78.900E-06,+58.789062500E+00,+58.496093750E+00,-292.968750E-03
+79.000E-06,+58.789062500E+00,+58.593750000E+00,-195.312500E-03
+79.100E-06,+58.691406250E+00,+58.789062500E+00,+97.656250E-03
+79.200E-06,+58.984375000E+00,+58.691406250E+00,-292.968750E-03
+79.300E-06,+58.984375000E+00,+58.691406250E+00,-292.968750E-03
+79.400E-06,+58.886718750E+00,+58.789062500E+00,-97.656250E-03
+79.500E-06,+59.082031250E+00,+58.886718750E+00,-195.312500E-03
+79.600E-06,+58.984375000E+00,+58.789062500E+00,-195.312500E-03
+79.700E-06,+59.082031250E+00,+59.082031250E+00,-0.0E+00
+79.800E-06,+59.179687500E+00,+59.082031250E+00,-97.656250E-03
+79.900E-06,+59.179687500E+00,+58.984375000E+00,-195.312500E-03
+80.000E-06,+59.472656250E+00,+59.277343750E+00,-195.312500E-03
+80.100E-06,+59.375000000E+00,+59.179687500E+00,-195.312500E-03
+80.200E-06,+59.570312500E+00,+59.375000000E+00,-195.312500E-03
+80.300E-06,+59.570312500E+00,+59.472656250E+00,-97.656250E-03
+80.400E-06,+59.570312500E+00,+59.277343750E+00,-292.968750E-03
+80.500E-06,+59.472656250E+00,+59.570312500E+00,+97.656250E-03
+80.600E-06,+59.570312500E+00,+59.179687500E+00,-390.625000E-03
+80.700E-06,+59.570312500E+00,+59.375000000E+00,-195.312500E-03
+80.800E-06,+59.472656250E+00,+59.472656250E+00,+0.0E+00
+80.900E-06,+59.570312500E+00,+59.570312500E+00,+0.0E+00
+81.000E-06,+59.570312500E+00,+59.765625000E+00,+195.312500E-03
+81.100E-06,+59.863281250E+00,+59.667968750E+00,-195.312500E-03
+81.200E-06,+59.863281250E+00,+59.765625000E+00,-97.656250E-03
+81.300E-06,+59.765625000E+00,+59.863281250E+00,+97.656250E-03
+81.400E-06,+59.863281250E+00,+59.960937500E+00,+97.656250E-03
+81.500E-06,+59.960937500E+00,+59.863281250E+00,-97.656250E-03
+81.600E-06,+60.058593750E+00,+60.058593750E+00,-0.0E+00
+81.700E-06,+60.058593750E+00,+59.960937500E+00,-97.656250E-03
+81.800E-06,+60.253906250E+00,+59.960937500E+00,-292.968750E-03
+81.900E-06,+60.253906250E+00,+60.058593750E+00,-195.312500E-03
+82.000E-06,+60.351562500E+00,+60.156250000E+00,-195.312500E-03
+82.100E-06,+60.253906250E+00,+59.960937500E+00,-292.968750E-03
+82.200E-06,+60.351562500E+00,+60.156250000E+00,-195.312500E-03
+82.300E-06,+60.253906250E+00,+60.449218750E+00,+195.312500E-03
+82.400E-06,+60.351562500E+00,+60.253906250E+00,-97.656250E-03
+82.500E-06,+60.546875000E+00,+60.351562500E+00,-195.312500E-03
+82.600E-06,+60.449218750E+00,+60.449218750E+00,+0.0E+00
+82.700E-06,+60.351562500E+00,+60.449218750E+00,+97.656250E-03
+82.800E-06,+60.546875000E+00,+60.546875000E+00,+0.0E+00
+82.900E-06,+60.644531250E+00,+60.644531250E+00,-0.0E+00
+83.000E-06,+60.644531250E+00,+60.546875000E+00,-97.656250E-03
+83.100E-06,+60.449218750E+00,+60.546875000E+00,+97.656250E-03
+83.200E-06,+60.644531250E+00,+60.839843750E+00,+195.312500E-03
+83.300E-06,+60.839843750E+00,+60.742187500E+00,-97.656250E-03
+83.400E-06,+60.839843750E+00,+60.839843750E+00,+0.0E+00
+83.500E-06,+60.839843750E+00,+60.839843750E+00,-0.0E+00
+83.600E-06,+61.035156250E+00,+60.742187500E+00,-292.968750E-03
+83.700E-06,+60.937500000E+00,+60.839843750E+00,-97.656250E-03
+83.800E-06,+61.132812500E+00,+61.132812500E+00,+0.0E+00
+83.900E-06,+60.937500000E+00,+61.035156250E+00,+97.656250E-03
+84.000E-06,+61.132812500E+00,+60.937500000E+00,-195.312500E-03
+84.100E-06,+61.328125000E+00,+61.035156250E+00,-292.968750E-03
+84.200E-06,+61.328125000E+00,+61.230468750E+00,-97.656250E-03
+84.300E-06,+61.425781250E+00,+61.230468750E+00,-195.312500E-03
+84.400E-06,+61.328125000E+00,+61.328125000E+00,-0.0E+00
+84.500E-06,+61.425781250E+00,+61.230468750E+00,-195.312500E-03
+84.600E-06,+61.718750000E+00,+61.425781250E+00,-292.968750E-03
+84.700E-06,+61.523437500E+00,+61.425781250E+00,-97.656250E-03
+84.800E-06,+61.523437500E+00,+61.523437500E+00,-0.0E+00
+84.900E-06,+61.816406250E+00,+61.425781250E+00,-390.625000E-03
+85.000E-06,+61.718750000E+00,+61.523437500E+00,-195.312500E-03
+85.100E-06,+61.718750000E+00,+61.425781250E+00,-292.968750E-03
+85.200E-06,+61.718750000E+00,+61.816406250E+00,+97.656250E-03
+85.300E-06,+61.816406250E+00,+61.523437500E+00,-292.968750E-03
+85.400E-06,+61.718750000E+00,+61.914062500E+00,+195.312500E-03
+85.500E-06,+61.914062500E+00,+61.816406250E+00,-97.656250E-03
+85.600E-06,+61.914062500E+00,+61.914062500E+00,+0.0E+00
+85.700E-06,+61.816406250E+00,+61.914062500E+00,+97.656250E-03
+85.800E-06,+62.011718750E+00,+62.011718750E+00,-0.0E+00
+85.900E-06,+62.207031250E+00,+61.914062500E+00,-292.968750E-03
+86.000E-06,+62.304687500E+00,+61.914062500E+00,-390.625000E-03
+86.100E-06,+62.207031250E+00,+62.109375000E+00,-97.656250E-03
+86.200E-06,+62.011718750E+00,+62.207031250E+00,+195.312500E-03
+86.300E-06,+62.304687500E+00,+62.304687500E+00,+0.0E+00
+86.400E-06,+62.207031250E+00,+62.304687500E+00,+97.656250E-03
+86.500E-06,+62.109375000E+00,+62.500000000E+00,+390.625000E-03
+86.600E-06,+62.500000000E+00,+62.304687500E+00,-195.312500E-03
+86.700E-06,+62.402343750E+00,+62.597656250E+00,+195.312500E-03
+86.800E-06,+62.695312500E+00,+62.597656250E+00,-97.656250E-03
+86.900E-06,+62.402343750E+00,+62.695312500E+00,+292.968750E-03
+87.000E-06,+62.500000000E+00,+62.890625000E+00,+390.625000E-03
+87.100E-06,+62.792968750E+00,+62.890625000E+00,+97.656250E-03
+87.200E-06,+62.792968750E+00,+62.792968750E+00,+0.0E+00
+87.300E-06,+62.890625000E+00,+62.890625000E+00,-0.0E+00
+87.400E-06,+62.695312500E+00,+62.597656250E+00,-97.656250E-03
+87.500E-06,+62.792968750E+00,+62.792968750E+00,+0.0E+00
+87.600E-06,+62.792968750E+00,+62.988281250E+00,+195.312500E-03
+87.700E-06,+62.988281250E+00,+62.988281250E+00,+0.0E+00
+87.800E-06,+62.988281250E+00,+62.988281250E+00,+0.0E+00
+87.900E-06,+62.988281250E+00,+63.085937500E+00,+97.656250E-03
+88.000E-06,+63.085937500E+00,+63.281250000E+00,+195.312500E-03
+88.100E-06,+62.988281250E+00,+62.988281250E+00,+0.0E+00
+88.200E-06,+62.988281250E+00,+63.281250000E+00,+292.968750E-03
+88.300E-06,+63.281250000E+00,+63.183593750E+00,-97.656250E-03
+88.400E-06,+63.183593750E+00,+63.281250000E+00,+97.656250E-03
+88.500E-06,+63.281250000E+00,+63.281250000E+00,+0.0E+00
+88.600E-06,+63.378906250E+00,+63.378906250E+00,-0.0E+00
+88.700E-06,+63.281250000E+00,+63.183593750E+00,-97.656250E-03
+88.800E-06,+63.476562500E+00,+63.378906250E+00,-97.656250E-03
+88.900E-06,+63.476562500E+00,+63.671875000E+00,+195.312500E-03
+89.000E-06,+63.378906250E+00,+63.671875000E+00,+292.968750E-03
+89.100E-06,+63.574218750E+00,+63.671875000E+00,+97.656250E-03
+89.200E-06,+63.476562500E+00,+63.574218750E+00,+97.656250E-03
+89.300E-06,+63.574218750E+00,+63.574218750E+00,+0.0E+00
+89.400E-06,+63.769531250E+00,+63.769531250E+00,-0.0E+00
+89.500E-06,+63.769531250E+00,+63.671875000E+00,-97.656250E-03
+89.600E-06,+63.867187500E+00,+63.769531250E+00,-97.656250E-03
+89.700E-06,+63.964843750E+00,+63.964843750E+00,+0.0E+00
+89.800E-06,+63.964843750E+00,+64.062500000E+00,+97.656250E-03
+89.900E-06,+63.867187500E+00,+64.062500000E+00,+195.312500E-03
+90.000E-06,+64.062500000E+00,+64.160156250E+00,+97.656250E-03
+90.100E-06,+64.062500000E+00,+64.160156250E+00,+97.656250E-03
+90.200E-06,+64.160156250E+00,+63.964843750E+00,-195.312500E-03
+90.300E-06,+63.964843750E+00,+64.160156250E+00,+195.312500E-03
+90.400E-06,+64.062500000E+00,+64.062500000E+00,-0.0E+00
+90.500E-06,+64.257812500E+00,+64.062500000E+00,-195.312500E-03
+90.600E-06,+64.160156250E+00,+64.257812500E+00,+97.656250E-03
+90.700E-06,+64.355468750E+00,+64.257812500E+00,-97.656250E-03
+90.800E-06,+64.453125000E+00,+64.257812500E+00,-195.312500E-03
+90.900E-06,+64.550781250E+00,+64.453125000E+00,-97.656250E-03
+91.000E-06,+64.355468750E+00,+64.453125000E+00,+97.656250E-03
+91.100E-06,+64.648437500E+00,+64.648437500E+00,+0.0E+00
+91.200E-06,+64.648437500E+00,+64.648437500E+00,+0.0E+00
+91.300E-06,+64.550781250E+00,+64.550781250E+00,-0.0E+00
+91.400E-06,+64.648437500E+00,+64.550781250E+00,-97.656250E-03
+91.500E-06,+64.550781250E+00,+64.550781250E+00,-0.0E+00
+91.600E-06,+64.941406250E+00,+64.550781250E+00,-390.625000E-03
+91.700E-06,+64.648437500E+00,+64.843750000E+00,+195.312500E-03
+91.800E-06,+65.039062500E+00,+64.746093750E+00,-292.968750E-03
+91.900E-06,+64.843750000E+00,+64.941406250E+00,+97.656250E-03
+92.000E-06,+65.039062500E+00,+64.746093750E+00,-292.968750E-03
+92.100E-06,+65.234375000E+00,+64.746093750E+00,-488.281250E-03
+92.200E-06,+65.039062500E+00,+64.843750000E+00,-195.312500E-03
+92.300E-06,+65.136718750E+00,+65.136718750E+00,+0.0E+00
+92.400E-06,+64.941406250E+00,+64.941406250E+00,+0.0E+00
+92.500E-06,+65.039062500E+00,+65.234375000E+00,+195.312500E-03
+92.600E-06,+65.136718750E+00,+64.843750000E+00,-292.968750E-03
+92.700E-06,+65.332031250E+00,+65.332031250E+00,-0.0E+00
+92.800E-06,+65.429687500E+00,+65.234375000E+00,-195.312500E-03
+92.900E-06,+65.429687500E+00,+65.234375000E+00,-195.312500E-03
+93.000E-06,+65.332031250E+00,+65.527343750E+00,+195.312500E-03
+93.100E-06,+65.527343750E+00,+65.429687500E+00,-97.656250E-03
+93.200E-06,+65.722656250E+00,+65.429687500E+00,-292.968750E-03
+93.300E-06,+65.722656250E+00,+65.625000000E+00,-97.656250E-03
+93.400E-06,+65.625000000E+00,+65.820312500E+00,+195.312500E-03
+93.500E-06,+65.722656250E+00,+65.625000000E+00,-97.656250E-03
+93.600E-06,+65.625000000E+00,+65.625000000E+00,+0.0E+00
+93.700E-06,+65.917968750E+00,+65.917968750E+00,+0.0E+00
+93.800E-06,+66.015625000E+00,+66.015625000E+00,+0.0E+00
+93.900E-06,+65.820312500E+00,+65.820312500E+00,-0.0E+00
+94.000E-06,+66.113281250E+00,+65.820312500E+00,-292.968750E-03
+94.100E-06,+65.820312500E+00,+65.917968750E+00,+97.656250E-03
+94.200E-06,+66.113281250E+00,+66.308593750E+00,+195.312500E-03
+94.300E-06,+66.015625000E+00,+65.917968750E+00,-97.656250E-03
+94.400E-06,+66.210937500E+00,+66.113281250E+00,-97.656250E-03
+94.500E-06,+66.210937500E+00,+66.210937500E+00,-0.0E+00
+94.600E-06,+66.406250000E+00,+66.113281250E+00,-292.968750E-03
+94.700E-06,+66.308593750E+00,+66.406250000E+00,+97.656250E-03
+94.800E-06,+66.406250000E+00,+66.210937500E+00,-195.312500E-03
+94.900E-06,+66.601562500E+00,+66.406250000E+00,-195.312500E-03
+95.000E-06,+66.308593750E+00,+66.308593750E+00,-0.0E+00
+95.100E-06,+66.699218750E+00,+66.503906250E+00,-195.312500E-03
+95.200E-06,+66.503906250E+00,+66.210937500E+00,-292.968750E-03
+95.300E-06,+66.699218750E+00,+66.601562500E+00,-97.656250E-03
+95.400E-06,+66.699218750E+00,+66.601562500E+00,-97.656250E-03
+95.500E-06,+66.699218750E+00,+66.601562500E+00,-97.656250E-03
+95.600E-06,+66.796875000E+00,+66.699218750E+00,-97.656250E-03
+95.700E-06,+66.796875000E+00,+66.601562500E+00,-195.312500E-03
+95.800E-06,+66.796875000E+00,+66.601562500E+00,-195.312500E-03
+95.900E-06,+66.699218750E+00,+66.699218750E+00,+0.0E+00
+96.000E-06,+66.796875000E+00,+67.089843750E+00,+292.968750E-03
+96.100E-06,+66.796875000E+00,+66.796875000E+00,+0.0E+00
+96.200E-06,+66.992187500E+00,+67.089843750E+00,+97.656250E-03
+96.300E-06,+67.089843750E+00,+67.089843750E+00,-0.0E+00
+96.400E-06,+67.187500000E+00,+67.089843750E+00,-97.656250E-03
+96.500E-06,+67.187500000E+00,+67.089843750E+00,-97.656250E-03
+96.600E-06,+66.992187500E+00,+67.089843750E+00,+97.656250E-03
+96.700E-06,+67.187500000E+00,+67.285156250E+00,+97.656250E-03
+96.800E-06,+67.187500000E+00,+67.187500000E+00,-0.0E+00
+96.900E-06,+67.578125000E+00,+67.285156250E+00,-292.968750E-03
+97.000E-06,+67.285156250E+00,+67.480468750E+00,+195.312500E-03
+97.100E-06,+67.480468750E+00,+67.285156250E+00,-195.312500E-03
+97.200E-06,+67.773437500E+00,+67.578125000E+00,-195.312500E-03
+97.300E-06,+67.578125000E+00,+67.871093750E+00,+292.968750E-03
+97.400E-06,+67.773437500E+00,+67.578125000E+00,-195.312500E-03
+97.500E-06,+67.871093750E+00,+67.773437500E+00,-97.656250E-03
+97.600E-06,+67.871093750E+00,+67.578125000E+00,-292.968750E-03
+97.700E-06,+67.773437500E+00,+67.578125000E+00,-195.312500E-03
+97.800E-06,+67.578125000E+00,+67.871093750E+00,+292.968750E-03
+97.900E-06,+67.968750000E+00,+67.675781250E+00,-292.968750E-03
+98.000E-06,+67.871093750E+00,+67.871093750E+00,+0.0E+00
+98.100E-06,+67.871093750E+00,+68.066406250E+00,+195.312500E-03
+98.200E-06,+68.066406250E+00,+67.968750000E+00,-97.656250E-03
+98.300E-06,+68.066406250E+00,+67.968750000E+00,-97.656250E-03
